run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
c13e89ba0b,3000,0,0,0.0,99.0,0.024996838663361873,19.8997487421324,6.527207841928838,"ProjectedCommonDirectionsConfig(subspace_frac_grads=0.05, subspace_frac_updates=0.05, subspace_frac_random=0.1, direction_str=newton, use_hess=True, random_proj=True, random_proj_dim_frac=0.2, ensemble=haar, inner_use_full_grad=True, reg_lambda=0, orth_P_k=True, beta=0.001, tau=0.5, c_const=inf, N_try=200, alpha_max=1, p_const=1)"
c13e89ba0b,3000,1,2140,21.4,98.81089340680242,0.05381872890191156,17.9210705943383,6.899312590898273,
c13e89ba0b,3000,2,4280,42.8,98.52614867921953,0.045564178089056065,14.714839811953869,7.854639724820529,
c13e89ba0b,3000,3,6420,64.2,98.32648832143289,0.028026152454198785,12.046686326706922,3.924896944019556,
c13e89ba0b,3000,4,8560,85.6,98.25237231753728,0.03784958606866727,11.016071407704253,6.463138647234395,
c13e89ba0b,3000,5,10700,107.0,98.11968125428758,0.024513363826018764,8.754234614935884,3.3885390171171266,
c13e89ba0b,3000,6,12840,128.4,98.06129366217719,0.029285269486001388,7.535139093847537,4.414487137319799,
c13e89ba0b,3000,7,14980,149.8,97.98811461018174,0.016474192915876786,6.060562804644192,2.7602752326843434,
c13e89ba0b,3000,8,17120,171.2,97.96162894002981,0.01602046939595555,5.278185713785392,2.3447528007681315,
c13e89ba0b,3000,9,19260,192.6,97.93740606953573,0.012599559770760264,4.5949799631070265,1.6997907135407941,
c13e89ba0b,3000,10,21400,214.0,97.9230006485168,0.012332447646589735,4.313108531119288,1.9412470580929522,
c13e89ba0b,3000,11,23540,235.4,97.90925338707436,0.012286659029610479,4.030927576636301,2.029733246393724,
c13e89ba0b,3000,12,25680,256.8,97.8954023202558,0.011245503042894242,3.6875135082352886,1.572309670784886,
c13e89ba0b,3000,13,27820,278.2,97.88477115611747,0.014159334311661335,3.6109077609726734,1.3910118961284814,
c13e89ba0b,3000,14,29960,299.6,97.8704239962137,0.012111289704729822,3.697421414116701,1.556530548337265,
c13e89ba0b,3000,15,32100,321.0,97.85985813251067,0.012804361220707137,3.853470832892101,1.400695748439075,
c13e89ba0b,3000,16,34240,342.4,97.84844442056038,0.017785157580170966,4.041881696853108,2.0229431931118973,
c13e89ba0b,3000,17,36380,363.8,97.82932011145404,0.022516800417042567,4.287427379329526,2.175901753290772,
c13e89ba0b,3000,18,38520,385.2,97.80697041396233,0.015668984850919374,4.8873340014846045,1.9641261704093627,
c13e89ba0b,3000,19,40660,406.6,97.79276383892406,0.024556215631357375,5.195243315912952,1.8203249313670145,
c13e89ba0b,3000,20,42800,428.0,97.76824916943548,0.04092272064324694,5.805454697179319,3.040898755357864,
c13e89ba0b,3000,21,44940,449.4,97.72633826703456,0.0338623827591767,6.928205067426927,2.851385227306205,
c13e89ba0b,3000,22,47080,470.8,97.68643628079043,0.030775626897577863,7.5245600018246135,2.7472249892885783,
c13e89ba0b,3000,23,49220,492.2,97.65113164031975,0.03194039198164453,8.04402592783427,3.1725680912938192,
c13e89ba0b,3000,24,51360,513.6,97.612467872014,0.0640547366460925,8.498535908286224,4.147168958971592,
c13e89ba0b,3000,25,53500,535.0,97.52913944153278,0.043227099168112876,9.62063699018734,3.927894550731792,
c13e89ba0b,3000,26,55640,556.4,97.45278791502507,0.036372044062203214,9.637245260475169,3.862999481909314,
c13e89ba0b,3000,27,57780,577.8,97.387573608374,0.0657226192708176,9.510882591806606,5.866471896813596,
c13e89ba0b,3000,28,59920,599.2,97.25553263511569,0.04062402991988,9.578283551084686,4.117287778795758,
c13e89ba0b,3000,29,62060,620.6,97.18419609582139,0.03732998093896551,9.436076827446076,3.6654811796982125,
c13e89ba0b,3000,30,64200,642.0,97.12669377061405,0.04284571285723406,9.739141167962554,4.80253408105063,
c13e89ba0b,3000,31,66340,663.4,97.03210968713567,0.044015047492917576,9.169689564924814,4.635821568887424,
c13e89ba0b,3000,32,68480,684.8,96.95347707673439,0.05662253090375569,9.113629259845332,4.378856011161575,
c13e89ba0b,3000,33,70620,706.2,96.84790446829685,0.05354653177822889,9.183611591389575,4.81135868568381,
c13e89ba0b,3000,34,72760,727.6,96.75563409068604,0.05744261284965517,9.485408744169119,4.032997213299786,
c13e89ba0b,3000,35,74900,749.0,96.66319674555771,0.06702311975438426,10.0587142653525,4.080587919382183,
c13e89ba0b,3000,36,77040,770.4,96.547691025432,0.056560688148729436,10.433161489293997,5.068145221620291,
c13e89ba0b,3000,37,79180,791.8,96.4532808211832,0.04762443612175028,10.690475230462408,4.064952328728614,
c13e89ba0b,3000,38,81320,813.2,96.38093267336289,0.05088773252195161,10.973818569239144,4.566382431869726,
c13e89ba0b,3000,39,83460,834.6,96.29480297864781,0.05582877749134689,11.19802653327555,4.914396160758639,
c13e89ba0b,3000,40,85600,856.0,96.19550098009587,0.08043278924992159,11.476927039153109,5.419741223751564,
c13e89ba0b,3000,41,87740,877.4,96.03239088321106,0.0382932248662198,11.30840289845637,4.267750494814283,
c13e89ba0b,3000,42,89880,898.8,95.93678898312149,0.0586132562624871,10.578998151560505,5.2798124761645076,
c13e89ba0b,3000,43,92020,920.2,95.82512413781272,0.03173493703080489,10.645708278724745,4.365519539852584,
c13e89ba0b,3000,44,94160,941.6,95.7575842572136,0.0655651596482791,10.165460351358536,5.5652530716950315,
c13e89ba0b,3000,45,96300,963.0,95.61982195486709,0.03565467954068035,10.39639754822864,4.61579557302072,
