run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
153d96ce8d,180,0,0,0.0,99.98750720033209,0.05609192297141129,2.829525871128653,0.5279718154381351,"ProjectedCommonDirectionsConfig(subspace_frac_grads=0.02, subspace_frac_updates=0, subspace_frac_random=0.02, direction_str=sd, random_proj=True, random_proj_dim_frac=0.03, ensemble=haar, inner_use_full_grad=True, orth_P_k=True, beta=0.001, tau=0.5, c_const=inf, N_try=200, alpha_max=100, p_const=1)"
153d96ce8d,180,1,6,0.06,99.97730273866915,0.08437265186545646,2.8433320212365745,0.6056103638070901,
153d96ce8d,180,2,12,0.12,99.9563874944284,0.06399412822740523,2.9105465055166477,0.6207413482487459,
153d96ce8d,180,3,18,0.18,99.93663327544586,0.04507078646717879,2.9592286514583157,0.4139466627636318,
153d96ce8d,180,4,24,0.24,99.9284133628877,0.13466160319465534,3.002533074724771,0.3448474641215759,
153d96ce8d,180,5,30,0.3,99.92745861286706,0.06887646775244442,3.3707622302478675,0.28623389241601643,
153d96ce8d,180,6,36,0.36,99.90814625798224,0.10499891795819759,3.2432948240906043,0.8893514368072194,
153d96ce8d,180,7,42,0.42,99.86230753489484,0.056478196522381424,3.107024807667359,0.3572144255625305,
153d96ce8d,180,8,48,0.48,99.84987111360797,0.06347702418122152,3.1405107376248838,0.5603017162006872,
153d96ce8d,180,9,54,0.54,99.83490268226798,0.0706691372596822,3.0723257012054668,0.1595374825661066,
153d96ce8d,180,10,60,0.6,99.82061825933027,0.04557673634686893,3.064844127091699,0.34684630455348725,
153d96ce8d,180,11,66,0.66,99.81054278684803,0.07763993310091157,3.085530196327513,0.6240584690711465,
153d96ce8d,180,12,72,0.72,99.78715385425848,0.04835574035301835,2.9701223847589158,0.4633247355488791,
153d96ce8d,180,13,78,0.78,99.77640705143236,0.08814551473675376,2.9188387005950043,0.8639247357598228,
153d96ce8d,180,14,84,0.84,99.74248417320412,0.07109759013103426,2.8033037898408697,0.4166393473401892,
153d96ce8d,180,15,90,0.9,99.72863521624099,0.08413405478770888,2.7224628204548242,0.6703619146077633,
153d96ce8d,180,16,96,0.96,99.70046376753602,0.05642910391214219,2.749845112623619,0.5322718134679182,
153d96ce8d,180,17,102,1.02,99.69174154783099,0.04525790218172298,2.551538762474735,0.27090027186642684,
153d96ce8d,180,18,108,1.08,99.68525916216292,0.041175809041865644,2.5714336315497204,0.1952254385994952,
153d96ce8d,180,19,114,1.14,99.67845645382164,0.05508667287477393,2.579465440399334,0.3994904619467814,
153d96ce8d,180,20,120,1.2,99.66784686655194,0.04380807585380459,2.6632193260719492,0.32970160560896683,
153d96ce8d,180,21,126,1.26,99.66116064815888,0.03118786763349936,2.5721683469090015,0.22441715052300473,
153d96ce8d,180,22,132,1.32,99.65674474898506,0.060642033390953705,2.591616833312428,0.5176273729910086,
153d96ce8d,180,23,138,1.38,99.64302810199905,0.05371213660964643,2.4634041923973893,0.49778018647712496,
153d96ce8d,180,24,144,1.44,99.63414706990625,0.056685517547552515,2.4445170619690026,0.5493102466486506,
153d96ce8d,180,25,150,1.5,99.6229176091054,0.06441231146737439,2.380491770835317,0.6171821617159241,
153d96ce8d,180,26,156,1.56,99.60848699517324,0.050822063554012246,2.3756506883740047,0.4786252644561843,
153d96ce8d,180,27,162,1.62,99.5959521784393,0.03920009263043007,2.362103282946589,0.22784869712083347,
153d96ce8d,180,28,168,1.68,99.58996654478585,0.04379260103990321,2.2998978794383254,0.4212274462536446,
153d96ce8d,180,29,174,1.74,99.58393056644616,0.05133846657730125,2.3301887699342023,0.4160497724216166,
153d96ce8d,180,30,180,1.8,99.57430589723512,0.048604601063744056,2.223235174770352,0.10896391104749574,
153d96ce8d,180,31,186,1.86,99.56233790849102,0.048887408013413874,2.2182215534145433,0.3730175719376288,
153d96ce8d,180,32,192,1.92,99.55183093303482,0.04066356957613866,2.2083533440135734,0.26737684916546944,
153d96ce8d,180,33,198,1.98,99.54415123554155,0.06686307906257462,2.254086645573392,0.22552926993085953,
153d96ce8d,180,34,204,2.04,99.5359565934612,0.03467566030677852,2.2627351376924927,0.21308726727688634,
153d96ce8d,180,35,210,2.1,99.53073927428548,0.02734489433214011,2.2504096674942646,0.26461894626840404,
153d96ce8d,180,36,216,2.16,99.52826537512307,0.0516034593769626,2.1578419000358795,0.3978293267220405,
153d96ce8d,180,37,222,2.22,99.51592621927118,0.05988968103643715,2.0344556119633115,0.4314244825520636,
153d96ce8d,180,38,228,2.28,99.50119008245136,0.05369826504969735,2.008176529714789,0.4971426978832049,
153d96ce8d,180,39,234,2.34,99.48972169501187,0.042426917983631296,1.9149033719165542,0.38551502673078314,
153d96ce8d,180,40,240,2.4,99.48524650328093,0.06835953382961414,1.8540358556248426,0.20814953191163327,
153d96ce8d,180,41,246,2.46,99.48448184822932,0.034897978919218454,1.9356876995854053,0.26505709910376785,
153d96ce8d,180,42,252,2.52,99.47973326620189,0.03686969066751717,1.9992726067980122,0.33609675547188367,
153d96ce8d,180,43,258,2.58,99.47317357229603,0.05040715621578347,2.0106463766888836,0.32662872095408135,
153d96ce8d,180,44,264,2.64,99.46581563200417,0.04041080250090062,1.9620172498436368,0.23375433156472636,
153d96ce8d,180,45,270,2.7,99.46001539999801,0.050284060500730504,1.9674838893453392,0.3189583604765869,
153d96ce8d,180,46,276,2.76,99.4485749882146,0.03249839544814824,1.9219298173824915,0.28404377211685405,
153d96ce8d,180,47,282,2.82,99.44488088248282,0.04154739823910491,1.8887663673902642,0.335812768749219,
