run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
2de19dae21,180,0,0,0.0,13068.484181197407,0.7037443543411299,29517.17760390419,29517.17760390419,"ProjectedCommonDirectionsConfig(subspace_no_grads=1, subspace_frac_updates=0, subspace_frac_random=0.02, direction_str=sd, random_proj=True, random_proj_dim_frac=1, inner_use_full_grad=True, orth_P_k=True, beta=0.001, tau=0.5, c_const=inf, N_try=200, alpha_max=100, p_const=1)"
2de19dae21,180,1,100,1.0,6896.99677294721,0.7561483871939348,7928.790512502674,7928.790512502674,
2de19dae21,180,2,200,2.0,6053.786406770489,0.8491509708687133,17807.986568592638,17807.986568592638,
2de19dae21,180,3,300,3.0,5326.848501845547,0.5540877950408178,11620.0632754544,11620.0632754544,
2de19dae21,180,4,400,4.0,1496.1115081100656,0.7489803390711524,3926.8140401093633,3926.8140401093633,
2de19dae21,180,5,500,5.0,399.24479818771357,0.230370344616092,4831.216289523266,4831.216289523266,
2de19dae21,180,6,600,6.0,123.77482924573307,0.14904301358909436,3125.6585403439626,3125.6585403439626,
2de19dae21,180,7,700,7.0,93.13906338985296,0.11689452011634227,2451.455766510273,2451.455766510273,
2de19dae21,180,8,800,8.0,44.08739596818743,0.0850437589505045,1783.496891705685,1783.496891705685,
2de19dae21,180,9,900,9.0,31.325608147959137,0.06653731243446313,1395.3885784655924,1395.3885784655924,
2de19dae21,180,10,1000,10.0,17.796404606460904,0.04983884934478633,1045.1964258111736,1045.1964258111736,
2de19dae21,180,11,1100,11.0,12.78679529792727,0.038800955531880836,813.7150149559493,813.7150149559493,
2de19dae21,180,12,1200,12.0,8.599899872437161,0.02943583639644629,617.3142317048012,617.3142317048012,
2de19dae21,180,13,1300,13.0,6.7168145919032085,0.022826056642105127,478.69710339104046,478.69710339104046,
2de19dae21,180,14,1400,14.0,5.347625047410983,0.017428641873037838,365.50511161325056,365.50511161325056,
2de19dae21,180,15,1500,15.0,4.658423482224756,0.013478482853897793,282.66427274017474,282.66427274017474,
2de19dae21,180,16,1600,16.0,4.1970749178839055,0.01032771348253939,216.58784985334447,216.58784985334447,
2de19dae21,180,17,1700,17.0,3.9489166567933167,0.007973263005493426,167.21144458496556,167.21144458496556,
2de19dae21,180,18,1800,18.0,3.790775749940583,0.0061217900808174484,128.38324311566467,128.38324311566467,
2de19dae21,180,19,1900,19.0,3.702295024011593,0.004721295928385264,99.01275198805011,99.01275198805011,
2de19dae21,180,20,2000,20.0,3.64753506164308,0.00362933321662108,76.11263413903333,76.11263413903333,
2de19dae21,180,21,2100,21.0,3.6161689459941253,0.0027973726217894205,58.66515588530925,58.66515588530925,
2de19dae21,180,22,2200,22.0,3.597090538454458,0.002151973199598533,45.130148994844596,45.130148994844596,
2de19dae21,180,23,2300,23.0,3.586008168814937,0.0016581267362418607,34.77343801163091,34.77343801163091,
2de19dae21,180,24,2400,24.0,3.5793361169995714,0.0012761654080012856,26.763128377207117,26.763128377207117,
2de19dae21,180,25,2500,25.0,3.57542767168292,0.0009831392723417963,20.617924912701426,20.617924912701426,
2de19dae21,180,26,2600,26.0,3.573088794512273,0.0007568965856041784,15.873271882929732,15.873271882929732,
2de19dae21,180,27,2700,27.0,3.5717117338175237,0.000583059256083212,12.227638850134202,12.227638850134202,
2de19dae21,180,28,2800,28.0,3.570890587293571,0.0004489766268405653,9.415722309319447,9.415722309319447,
2de19dae21,180,29,2900,29.0,3.570405633620488,0.0003458528115028224,7.25305915348767,7.25305915348767,
2de19dae21,180,30,3000,30.0,3.570117046545887,0.0002663578709683143,5.585929418169419,5.585929418169419,
2de19dae21,180,31,3100,31.0,3.56994629208965,0.0002051811645615926,4.302960896226731,4.302960896226731,
2de19dae21,180,32,3200,32.0,3.5698447983599424,0.00015803683562473083,3.3142726590407534,3.3142726590407534,
2de19dae21,180,33,3300,33.0,3.5697846755345077,0.00012174229800277299,2.553121037411113,2.553121037411113,
2de19dae21,180,34,3400,34.0,3.569748962881613,9.377741709746997e-05,1.9666549782079343,1.9666549782079343,
2de19dae21,180,35,3500,35.0,3.569727791919331,7.224302916429776e-05,1.5150461309796541,1.5150461309796541,
2de19dae21,180,36,3600,36.0,3.569715220884033,5.5652103561811364e-05,1.1671092028885979,1.1671092028885979,
2de19dae21,180,37,3700,37.0,3.569707765069006,4.287410396066214e-05,0.8991351286931049,0.8991351286931049,
2de19dae21,180,38,3800,38.0,3.569703338671671,3.302970639551705e-05,0.6926831482677137,0.6926831482677137,
2de19dae21,180,39,3900,39.0,3.569700712569875,2.544685623178644e-05,0.533659254402034,0.533659254402034,
2de19dae21,180,40,4000,40.0,3.569699153605512,1.9604887906591046e-05,0.41114429883083226,0.41114429883083226,
2de19dae21,180,41,4100,41.0,3.5696982284975722,1.5104602416527391e-05,0.3167664716702525,0.3167664716702525,
2de19dae21,180,42,4200,42.0,3.5696976793213664,1.1637442307428485e-05,0.24405485409908256,0.24405485409908256,
2de19dae21,180,43,4300,43.0,3.569697353381953,8.96638226546211e-06,0.18803866500778385,0.18803866500778385,
2de19dae21,180,44,4400,44.0,3.56969715988913,6.908464623689313e-06,0.1448810040249928,0.1448810040249928,
2de19dae21,180,45,4500,45.0,3.5696970450361127,5.322983953947209e-06,0.11163106444988302,0.11163106444988302,
2de19dae21,180,46,4600,46.0,3.5696969768514686,4.101416871114215e-06,0.08601294594090919,0.08601294594090919,
2de19dae21,180,47,4700,47.0,3.5696969363747177,3.1602434820736963e-06,0.06627510938917815,0.06627510938917815,
