run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
eb97b6916b,180,0,0,0.0,5841.0,6.940286726972867,1230.6681112306437,483.37534134170795,"ProjectedCommonDirectionsConfig(subspace_no_grads=1, subspace_frac_updates=0, subspace_frac_random=0.07, direction_str=sd, random_proj=True, random_proj_dim_frac=0.2, ensemble=haar, inner_use_full_grad=True, orth_P_k=True, beta=0.001, tau=0.5, c_const=inf, N_try=200, alpha_max=100, p_const=1)"
eb97b6916b,180,1,28,0.28,4533.302852461647,7.797148101738903,1121.987123449176,584.6591314915815,
eb97b6916b,180,2,56,0.56,2538.4136421319986,8.231683217254886,728.2534911200969,316.5554718577595,
eb97b6916b,180,3,84,0.84,2049.04413019799,6.857240760125789,660.9101741221887,215.0678827757057,
eb97b6916b,180,4,112,1.12,1729.8499844809558,7.441132796084569,594.5819680602245,289.9211679330267,
eb97b6916b,180,5,140,1.4,1390.3005739686466,6.694277780104278,523.7191849150851,254.52851855515956,
eb97b6916b,180,6,168,1.68,980.7493486464865,9.585589829081623,361.1462561951461,178.92204388986508,
eb97b6916b,180,7,196,1.96,866.3601150076014,4.196896732828693,319.67772373323317,140.26712100138852,
eb97b6916b,180,8,224,2.24,571.2295094730617,5.498405715901315,193.4156927779518,92.45359706012931,
eb97b6916b,180,9,252,2.52,419.69075242589594,3.766661668865527,138.86465736120292,67.13589187711533,
eb97b6916b,180,10,280,2.8,320.2582873834468,3.51442778809496,85.41127556206436,30.877199394280233,
eb97b6916b,180,11,308,3.08,303.61284973007116,3.832943650877285,73.34935315551641,31.52841874569653,
eb97b6916b,180,12,336,3.36,262.76823381076963,2.7820492230959926,57.43925898014376,24.77014765442965,
eb97b6916b,180,13,364,3.64,234.97056319038128,2.6168871146027017,50.19047091340703,25.148734559586853,
eb97b6916b,180,14,392,3.92,211.36505007715613,2.4239720738706882,45.531359646691385,19.912824870562346,
eb97b6916b,180,15,420,4.2,191.39648207145422,3.1585376822701243,33.64619254901305,14.276704015876868,
eb97b6916b,180,16,448,4.48,186.48711092016595,2.1226483359450823,38.5191583603341,16.30644601333234,
eb97b6916b,180,17,476,4.76,170.43665950186005,1.7804891982621556,32.93160040392589,16.39864443003256,
eb97b6916b,180,18,504,5.04,155.63341967155992,1.344652836615596,28.619352523841737,12.084757781361445,
eb97b6916b,180,19,532,5.32,146.72808396070585,1.2506244805439055,25.622475402936214,11.230954435905108,
eb97b6916b,180,20,560,5.6,140.40128992526405,1.2546484056314315,22.827605264430833,10.688466337679051,
eb97b6916b,180,21,588,5.88,132.22354667662105,0.8908088840585281,19.74503609836668,7.326254491359033,
eb97b6916b,180,22,616,6.16,128.73149014241818,0.7889957766873471,18.064365911614935,7.011571279120474,
eb97b6916b,180,23,644,6.44,126.10900248927365,0.9990026063090679,16.834529066871703,8.628689364116719,
eb97b6916b,180,24,672,6.72,121.12977113879798,0.8661153047646241,15.725481344512472,8.133836578012291,
eb97b6916b,180,25,700,7.0,117.69179802860488,0.8196574842460363,13.23604069559437,7.361108924554899,
eb97b6916b,180,26,728,7.28,114.55298755629227,0.5031713149768768,10.942799729052666,4.161587433701549,
eb97b6916b,180,27,756,7.56,113.52921938475512,0.5141635115020602,9.843792996783417,4.723598489652574,
eb97b6916b,180,28,784,7.84,112.49220337231905,0.30204066051628564,8.952568795187329,2.466845177310842,
eb97b6916b,180,29,812,8.12,112.17397566221094,0.45057677292928916,8.678579490370558,4.177439018415711,
eb97b6916b,180,30,840,8.4,111.44513325568299,0.3700527210323146,7.281108813774428,3.0601806807942995,
eb97b6916b,180,31,868,8.68,110.83229294501143,0.32566986996524566,6.354238081902281,3.2495469077995227,
eb97b6916b,180,32,896,8.96,110.43744069288351,0.24315831606056815,5.587528399872685,2.188286661853048,
eb97b6916b,180,33,924,9.24,110.21976697572413,0.2444794792693841,5.052825493574597,2.3580126338570606,
eb97b6916b,180,34,952,9.52,110.01169320323275,0.21109831288471656,4.524744909549079,2.0945940547171205,
eb97b6916b,180,35,980,9.8,109.82784298205381,0.17222386387471883,4.000330796569345,1.5486479951242613,
eb97b6916b,180,36,1008,10.08,109.70431936835247,0.16768624815805047,3.635088395725817,1.6023104502687953,
eb97b6916b,180,37,1036,10.36,109.5715466602009,0.1805616676613576,3.307903604746,1.608980273462387,
eb97b6916b,180,38,1064,10.64,109.45321129533816,0.13835340754866565,2.835564028689905,1.2868791298391018,
eb97b6916b,180,39,1092,10.92,109.37969682679328,0.12441676905338388,2.566065266260973,1.1638481037039257,
eb97b6916b,180,40,1120,11.2,109.32329639462007,0.1283997855844696,2.2758459099730985,1.1678330640970243,
eb97b6916b,180,41,1148,11.48,109.25317203761591,0.0940043379709468,1.847284540761872,0.8765534775952973,
eb97b6916b,180,42,1176,11.76,109.22181594225131,0.09130576556344673,1.647637648698548,0.8313144792643568,
eb97b6916b,180,43,1204,12.04,109.19148623014125,0.08807497485449801,1.4270633368189647,0.7816078731198024,
