run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
09cc76afa7,180,0,0,0.0,2639748.043568829,930.5203117861312,9528.527992689988,9528.527992689988,"ProjectedCommonDirectionsConfig(subspace_frac_grads=0.05, subspace_frac_updates=0.05, subspace_frac_random=0.1, direction_str=sd, random_proj=True, random_proj_dim_frac=1, inner_use_full_grad=True, orth_P_k=True, beta=0.001, tau=0.5, c_const=inf, N_try=200, alpha_max=100, p_const=1)"
09cc76afa7,180,1,100,1.0,1369578.4658107553,680.8024635094015,6971.417226336275,6971.417226336275,
09cc76afa7,180,2,200,2.0,773527.8287961673,511.9087079886969,5241.9451698042585,5241.9451698042585,
09cc76afa7,180,3,300,3.0,440355.1848050239,386.7504681002777,3960.3247933468456,3960.3247933468456,
09cc76afa7,180,4,400,4.0,253772.57958641576,293.9838575860308,3010.3947016809566,3010.3947016809566,
09cc76afa7,180,5,500,5.0,148198.34561293005,223.18855729530452,2285.450826703918,2285.450826703918,
09cc76afa7,180,6,600,6.0,84862.83525812726,168.5753967789082,1726.2120630160207,1726.2120630160207,
09cc76afa7,180,7,700,7.0,48865.97102293437,127.55240956034359,1306.1366738979189,1306.1366738979189,
09cc76afa7,180,8,800,8.0,28318.779031345948,97.57101873345901,999.1272318306208,999.1272318306208,
09cc76afa7,180,9,900,9.0,17353.964111681755,73.43451151623628,751.9693979262595,751.9693979262595,
09cc76afa7,180,10,1000,10.0,9433.280020470937,56.31146294082096,576.6293805140064,576.6293805140064,
09cc76afa7,180,11,1100,11.0,6455.874030076699,44.57158926570484,456.4130740808176,456.4130740808176,
09cc76afa7,180,12,1200,12.0,3895.9083071630007,34.391872889214376,352.17277838555526,352.17277838555526,
09cc76afa7,180,13,1300,13.0,2598.477952932371,26.280145772441212,269.10869270979805,269.10869270979805,
09cc76afa7,180,14,1400,14.0,1456.7727784497165,22.62852042157061,231.71604911688303,231.71604911688303,
09cc76afa7,180,15,1500,15.0,1423.0192912662396,19.841601273726525,203.17799704295967,203.17799704295967,
09cc76afa7,180,16,1600,16.0,882.573151171389,16.112322786614584,164.99018533493333,164.99018533493333,
09cc76afa7,180,17,1700,17.0,723.7362345611888,11.922835303942096,122.08983351236706,122.08983351236706,
09cc76afa7,180,18,1800,18.0,463.1620512927779,4.1837667368295675,85.68354277026953,85.68354277026953,
09cc76afa7,180,19,1900,19.0,326.3448739715986,1.861171637566288,38.116795137357585,38.116795137357585,
09cc76afa7,180,20,2000,20.0,296.10077448706534,1.1509047799334524,23.5705298930371,23.5705298930371,
09cc76afa7,180,21,2100,21.0,283.68503602510367,1.727498309995329,17.689582694352158,17.689582694352158,
09cc76afa7,180,22,2200,22.0,281.5635646525185,1.5570656932261204,31.88870539727095,31.88870539727095,
09cc76afa7,180,23,2300,23.0,269.2525654790897,1.1043399655167732,22.616882493783514,22.616882493783514,
09cc76afa7,180,24,2400,24.0,261.3348542157635,0.8060650068996663,16.508211341305163,16.508211341305163,
09cc76afa7,180,25,2500,25.0,256.7191217581295,0.6080595221457595,12.453059013545149,12.453059013545149,
09cc76afa7,180,26,2600,26.0,253.7543673341816,0.46973345661650906,9.620141191506104,9.620141191506104,
09cc76afa7,180,27,2700,27.0,251.693369648949,0.7519475442649467,7.6999428532730505,7.6999428532730505,
09cc76afa7,180,28,2800,28.0,251.0975159867589,0.6762173635596276,13.84893160570117,13.84893160570117,
09cc76afa7,180,29,2900,29.0,248.83118665607296,0.4847962695981497,9.928627601370106,9.928627601370106,
09cc76afa7,180,30,3000,30.0,247.33592781358712,0.3549670349546144,7.269724875870509,7.269724875870509,
09cc76afa7,180,31,3100,31.0,246.30688959930694,0.5455002353141991,5.585922409617401,5.585922409617401,
09cc76afa7,180,32,3200,32.0,246.15280078759935,0.502994518579815,10.301327740514608,10.301327740514608,
09cc76afa7,180,33,3300,33.0,244.8399678682724,0.3518320067198733,7.205519497623009,7.205519497623009,
09cc76afa7,180,34,3400,34.0,243.984843987242,0.25520215970007276,5.226540230657491,5.226540230657491,
09cc76afa7,180,35,3500,35.0,243.37623857701783,0.39585143853353627,4.053518730583411,4.053518730583411,
09cc76afa7,180,36,3600,36.0,243.0287240166052,0.335687147524419,6.874872781300099,6.874872781300099,
09cc76afa7,180,37,3700,37.0,242.33229373456376,0.234684590900678,4.806340421645884,4.806340421645884,
09cc76afa7,180,38,3800,38.0,241.86573083328122,0.34794758927527075,3.56298331417877,3.56298331417877,
09cc76afa7,180,39,3900,39.0,241.70315314674684,0.30286089984616854,6.20259122884953,6.20259122884953,
09cc76afa7,180,40,4000,40.0,241.14930547974782,0.204868532419085,4.1957075439428575,4.1957075439428575,
09cc76afa7,180,41,4100,41.0,240.8071570025342,0.2988225171708165,3.0599425758291616,3.0599425758291616,
09cc76afa7,180,42,4200,42.0,240.70283795983616,0.2627521376484128,5.381163779039495,5.381163779039495,
09cc76afa7,180,43,4300,43.0,240.28753866898657,0.17634435547988223,3.611532400227988,3.611532400227988,
09cc76afa7,180,44,4400,44.0,240.02717795415037,0.25538264652772896,2.615118300443945,2.615118300443945,
09cc76afa7,180,45,4500,45.0,239.92273296502626,0.2189836835111695,4.48478583830875,4.48478583830875,
09cc76afa7,180,46,4600,46.0,239.61231783547024,0.14623190285469165,2.994829370464086,2.994829370464086,
09cc76afa7,180,47,4700,47.0,239.4179843960553,0.21571754353459865,2.2089476457942903,2.2089476457942903,
09cc76afa7,180,48,4800,48.0,239.29575727258938,0.17701276776574082,3.6252214838423713,3.6252214838423713,
