run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
0b3529bda6,180,0,0,0.0,999.9999999999741,44.19417382415846,56.5685424949229,56.5685424949229,"ProjectedCommonDirectionsConfig(subspace_frac_grads=0.1, subspace_frac_updates=0.1, subspace_frac_random=0.1, direction_str=sd, random_proj=True, random_proj_dim_frac=1, inner_use_full_grad=True, orth_P_k=True, beta=0.001, tau=0.5, c_const=inf, N_try=200, alpha_max=100, p_const=1)"
0b3529bda6,180,1,200,1.0,453.12499999997885,24.85922277608846,31.819805153393258,31.819805153393258,
0b3529bda6,180,2,400,2.0,280.09033203124716,13.983312811549885,17.89864039878387,17.89864039878387,
0b3529bda6,180,3,600,3.0,225.34108161926412,7.865613456496894,10.067985224316038,10.067985224316038,
0b3529bda6,180,4,800,4.0,208.01807660609322,4.4244075692795235,5.663241688677796,5.663241688677796,
0b3529bda6,180,5,1000,5.0,202.53696955114836,2.4887292577196822,3.185573449881197,3.185573449881197,
0b3529bda6,180,6,1200,6.0,200.80271302203866,1.399910207467272,1.79188506555811,1.79188506555811,
0b3529bda6,180,7,1400,7.0,200.25398341713355,0.7874494917003327,1.007935349376427,1.007935349376427,
0b3529bda6,180,8,1600,8.0,200.08036194057524,0.44294033908146796,0.5669636340242796,0.5669636340242796,
0b3529bda6,180,9,1800,9.0,200.025427020262,0.24915394073335456,0.31891704413869426,0.31891704413869426,
0b3529bda6,180,10,2000,10.0,200.0080452681265,0.14014909166248393,0.17939083732797964,0.17939083732797964,
0b3529bda6,180,11,2200,11.0,200.0025455731186,0.07883386406012062,0.10090734599695451,0.10090734599695451,
0b3529bda6,180,12,2400,12.0,200.00080543524854,0.04434404853385817,0.05676038212333854,0.05676038212333854,
0b3529bda6,180,13,2600,13.0,200.00025484474605,0.02494352730033042,0.03192771494442298,0.03192771494442298,
0b3529bda6,180,14,2800,14.0,200.00008063446916,0.01403073410638042,0.01795933965616696,0.01795933965616696,
0b3529bda6,180,15,3000,15.0,200.0000255132481,0.007892287934810319,0.010102128556557219,0.010102128556557219,
0b3529bda6,180,16,3200,16.0,200.00000807254855,0.004439411963338024,0.005682447313072679,0.005682447313072679,
0b3529bda6,180,17,3400,17.0,200.00000255420466,0.002497169229388467,0.003196376613617239,0.003196376613617239,
0b3529bda6,180,18,3600,18.0,200.0000008081663,0.0014046576915559689,0.0017979618451916422,0.0017979618451916422,
0b3529bda6,180,19,3800,19.0,200.0000002557112,0.0007901199514606256,0.0010113535378696017,0.0010113535378696017,
0b3529bda6,180,20,4000,20.0,200.00000008090288,0.00044444247264412325,0.0005688863649844783,0.0005688863649844783,
0b3529bda6,180,21,4200,21.0,200.0000000256035,0.00024999889080387487,0.0003199985802289594,0.0003199985802289594,
0b3529bda6,180,22,4400,22.0,200.0000000080984,0.00014062437611608804,0.00017999920142859298,0.00017999920142859298,
0b3529bda6,180,23,4600,23.0,200.00000000256372,7.910121162747378e-05,0.00010124955088316654,0.00010124955088316654,
0b3529bda6,180,24,4800,24.0,200.000000000815,4.44944314753418e-05,5.6952872288437505e-05,5.6952872288437505e-05,
0b3529bda6,180,25,5000,25.0,200.00000000025884,2.5028117670266887e-05,3.203599061794159e-05,3.203599061794159e-05,
0b3529bda6,180,26,5200,26.0,200.00000000007952,1.4078316217418549e-05,1.8020244758295754e-05,1.8020244758295754e-05,
0b3529bda6,180,27,5400,27.0,200.00000000002834,7.919052957898932e-06,1.0136387786110629e-05,1.0136387786110629e-05,
0b3529bda6,180,28,5600,28.0,200.00000000000924,4.454467406465526e-06,5.701718280275878e-06,5.701718280275878e-06,
0b3529bda6,180,29,5800,29.0,199.9999999999986,7.646600144948552e-11,3.2072165574358283e-06,3.2072165574358283e-06,
0b3529bda6,180,30,6000,30.0,199.9999999999983,1.252759221318363e-06,3.207063606575009e-06,3.207063606575009e-06,
0b3529bda6,180,31,6200,31.0,199.9999999999957,1.0208827830449586e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,32,6400,32.0,199.9999999999957,1.0208827830449607e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,33,6600,33.0,199.9999999999957,1.0208827830449568e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,34,6800,34.0,199.9999999999957,1.0208827830449587e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,35,7000,35.0,199.9999999999957,1.0208827830449587e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,36,7200,36.0,199.9999999999957,1.0208827830449595e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,37,7400,37.0,199.9999999999957,1.0208827830449595e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,38,7600,38.0,199.9999999999957,1.020882783044957e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,39,7800,39.0,199.9999999999957,1.0208827830449578e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,40,8000,40.0,199.9999999999957,1.0208827830449574e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,41,8200,41.0,199.9999999999957,1.0208827830449582e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,42,8400,42.0,199.9999999999957,1.0208827830449586e-15,7.015453065964096e-07,7.015453065964096e-07,
0b3529bda6,180,43,8600,43.0,199.9999999999957,1.0208827830449584e-15,7.015453065964096e-07,7.015453065964096e-07,
