run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
f072c4ef3c,180,0,0,0.0,5049.0,4.313844099631132,1197.5859050606766,997.0243214325992,"ProjectedCommonDirectionsConfig(subspace_frac_grads=0.1, subspace_frac_updates=0.1, subspace_frac_random=0.1, direction_str=sd, random_proj=True, random_proj_dim_frac=0.6, ensemble=haar, inner_use_full_grad=True, orth_P_k=False, normalise_P_k_cols=True, beta=0.001, tau=0.5, c_const=inf, N_try=200, alpha_max=100, p_const=1)"
f072c4ef3c,180,1,89,0.89,3038.156315806198,2.5829342106270317,1527.3408911914373,1181.7604417732807,
f072c4ef3c,180,2,178,1.78,2487.5706280728436,2.119492816009515,1636.9009508399242,1269.4531552328945,
f072c4ef3c,180,3,267,2.67,2169.9855156116337,1.4352208200049594,1427.7588233152528,1124.4322489734302,
f072c4ef3c,180,4,356,3.56,1613.4766845134347,0.9609567660553039,1006.0724427581198,721.7976060268585,
f072c4ef3c,180,5,445,4.45,1427.7638814749234,1.1322007084647607,868.4162260006336,647.4025877481266,
f072c4ef3c,180,6,534,5.34,1367.4982186314294,0.9604768318783523,1017.7875121750845,852.9812763292546,
f072c4ef3c,180,7,623,6.23,1122.732089262738,0.6310663929533101,697.6370432731593,494.3527020914857,
f072c4ef3c,180,8,712,7.12,1030.3013954923363,0.5950766836908248,637.1567884727258,463.20064593923456,
f072c4ef3c,180,9,801,8.01,960.9882307309889,0.7324618941696552,621.0925115382809,484.71011233377936,
f072c4ef3c,180,10,890,8.9,931.322095668087,0.5420176010266633,703.2602707677721,535.225207785862,
f072c4ef3c,180,11,979,9.79,810.6378648262048,0.438345945561938,474.42116525840856,295.1837530344215,
f072c4ef3c,180,12,1068,10.68,779.1593708700424,0.3755983852508994,536.9469073362,432.85762600388574,
f072c4ef3c,180,13,1157,11.57,718.6278569207304,0.4008959595523542,433.10920888505734,345.9880411387675,
f072c4ef3c,180,14,1246,12.46,679.2613332868219,0.326567326924078,482.70661114778693,398.2135512181159,
f072c4ef3c,180,15,1335,13.35,621.8791738089943,0.34295678972411014,383.3740815946929,272.2480036493276,
f072c4ef3c,180,16,1424,14.24,575.3305656547642,0.5092377308015376,408.3313119262597,323.1171204407987,
f072c4ef3c,180,17,1513,15.13,563.5208205204408,0.4340613747651583,529.5296890267241,411.25388586585484,
f072c4ef3c,180,18,1602,16.02,490.54253753035783,0.39457694565883344,345.5906453139064,257.1764227404936,
f072c4ef3c,180,19,1691,16.91,472.519757498127,0.32665380440501035,431.0544273728178,362.1554087711381,
f072c4ef3c,180,20,1780,17.8,425.98515392868654,0.31319349316204054,307.4199612440193,231.5982643001233,
f072c4ef3c,180,21,1869,18.69,401.66452443646523,0.23863469688746425,350.87524948147603,267.3915524824138,
f072c4ef3c,180,22,1958,19.58,368.8845334239124,0.5093373129928201,267.2622351118825,218.59433111801962,
f072c4ef3c,180,23,2047,20.47,357.3925654059958,0.39326485356708457,467.98357021749814,343.83184625594197,
f072c4ef3c,180,24,2136,21.36,298.9103461784605,0.1696455787044358,269.556579292626,191.63217633275926,
f072c4ef3c,180,25,2225,22.25,282.06470951640904,0.35103654674472795,224.22607473035384,163.22523874531876,
f072c4ef3c,180,26,2314,23.14,268.62168038342435,0.2803196298721923,351.252342867585,294.15212515061967,
f072c4ef3c,180,27,2403,24.03,238.9013808449255,0.24267252297990755,232.77059959209697,187.95099203090712,
f072c4ef3c,180,28,2492,24.92,232.34835905347256,0.2044098570956127,278.43541452097304,218.5313743584375,
f072c4ef3c,180,29,2581,25.81,213.6222412923563,0.19403530590737617,202.79791023116863,151.3692671535146,
f072c4ef3c,180,30,2670,26.7,204.79825314921789,0.1541723436900585,227.15389391690331,168.6286215235663,
f072c4ef3c,180,31,2759,27.59,191.12244790654648,0.15435014849905895,172.69556199641133,117.63757657525903,
f072c4ef3c,180,32,2848,28.48,181.41960802750523,0.21560294054939413,184.9505518931533,125.69915807622459,
f072c4ef3c,180,33,2937,29.37,178.245793437783,0.1790974951396876,236.80089646536288,186.83771943860467,
f072c4ef3c,180,34,3026,30.26,164.4224280567719,0.16695221638959584,162.1887217484763,130.4451617586115,
f072c4ef3c,180,35,3115,31.15,159.9068105475227,0.14132951989405185,199.48564220498383,156.35895108596677,
f072c4ef3c,180,36,3204,32.04,150.89518870240707,0.151683341193026,152.68703073423026,118.64784499339957,
f072c4ef3c,180,37,3293,32.93,146.6838392340486,0.12767000622039193,185.41979365049946,122.8956280504431,
f072c4ef3c,180,38,3382,33.82,138.6626750895405,0.13830168331850184,140.4440482836047,96.70855907734149,
f072c4ef3c,180,39,3471,34.71,133.5995261051617,0.10813995058774438,165.48101771326986,127.15870811081781,
f072c4ef3c,180,40,3560,35.6,126.95592054984989,0.12252379226091843,127.62414329161433,100.91414055405154,
f072c4ef3c,180,41,3649,36.49,121.3094794660757,0.17638758163104137,142.95098020450723,106.62993377744495,
f072c4ef3c,180,42,3738,37.38,120.89946537707503,0.1647864794158468,193.7810949588468,149.9736996868289,
f072c4ef3c,180,43,3827,38.27,112.05233396789549,0.08620010521079029,136.31573626542996,100.3543282327873,
f072c4ef3c,180,44,3916,39.16,107.79022095066428,0.10690419846248003,114.09708385537502,92.60725536382625,
f072c4ef3c,180,45,4005,40.05,103.67498793261214,0.15997283489038686,128.529979695771,95.69582296568262,
f072c4ef3c,180,46,4094,40.94,103.0848356145014,0.14104511598282088,174.06072068172148,135.87619667674318,
