run_id,equiv_grad_budget,row,deriv_evals,equiv_grad_evals,f_vals,update_norms,full_grad_norms,proj_grad_norms,config_str
372b8bdfb9,180,181,5430,54.3,0.24764682501664576,0.046740908281275854,0.2038654585656136,0.2038654585656136,
372b8bdfb9,180,182,5460,54.6,0.24574320931114715,0.038502356610902386,0.18054102990058007,0.18054102990058007,
372b8bdfb9,180,183,5490,54.9,0.24527168487712145,0.03659029747922425,0.20037742904826417,0.20037742904826417,
372b8bdfb9,180,184,5520,55.2,0.24497134382096514,0.035861419454272646,0.1978375349521353,0.1978375349521353,
372b8bdfb9,180,185,5550,55.5,0.24472291841452407,0.04042032056984995,0.19801714800226475,0.19801714800226475,
372b8bdfb9,180,186,5580,55.8,0.244548529663826,0.040696219279282936,0.19366279799432257,0.19366279799432257,
372b8bdfb9,180,187,5610,56.1,0.24386021858730436,0.04191728218149139,0.18397991493133525,0.18397991493133525,
372b8bdfb9,180,188,5640,56.4,0.24343378326704065,0.05001938734203709,0.2038040766606747,0.2038040766606747,
372b8bdfb9,180,189,5670,56.7,0.24193522454810426,0.04632707241508188,0.1906149652867144,0.1906149652867144,
372b8bdfb9,180,190,5700,57.0,0.24067086281107006,0.03283723512896758,0.18481446780179697,0.18481446780179697,
372b8bdfb9,180,191,5730,57.3,0.2400163010547531,0.036569758807795984,0.1791904806880283,0.1791904806880283,
372b8bdfb9,180,192,5760,57.6,0.23886942927831456,0.038966093480662364,0.16881478035621217,0.16881478035621217,
372b8bdfb9,180,193,5790,57.9,0.23835124313024447,0.038939085203746254,0.17271065259136226,0.17271065259136226,
372b8bdfb9,180,194,5820,58.2,0.23748787227492668,0.037752133400956976,0.17106769177421652,0.17106769177421652,
372b8bdfb9,180,195,5850,58.5,0.2367832060186256,0.03970497941674885,0.17207530120411382,0.17207530120411382,
372b8bdfb9,180,196,5880,58.8,0.2356245824443272,0.03252900202057679,0.16530190264998929,0.16530190264998929,
372b8bdfb9,180,197,5910,59.1,0.23469358335697058,0.03293240235640965,0.15977730564589712,0.15977730564589712,
372b8bdfb9,180,198,5940,59.4,0.23409277572339418,0.03984577120783748,0.17355573163823998,0.17355573163823998,
372b8bdfb9,180,199,5970,59.7,0.23381423222958692,0.037606304132586824,0.18014649948585632,0.18014649948585632,
372b8bdfb9,180,200,6000,60.0,0.23350553983974556,0.034312106057357315,0.18603615830913872,0.18603615830913872,
372b8bdfb9,180,201,6030,60.3,0.23259145902441597,0.04604839482933433,0.19355879055429911,0.19355879055429911,
372b8bdfb9,180,202,6060,60.6,0.232033904772281,0.041364266568017435,0.21379520716874598,0.21379520716874598,
372b8bdfb9,180,203,6090,60.9,0.23173445197296438,0.04575857747522999,0.20374606560543404,0.20374606560543404,
372b8bdfb9,180,204,6120,61.2,0.2309282340934044,0.04545626789499823,0.20273323503931037,0.20273323503931037,
372b8bdfb9,180,205,6150,61.5,0.22995263904462904,0.03987133037511024,0.18889065375677527,0.18889065375677527,
372b8bdfb9,180,206,6180,61.8,0.22909661137323467,0.03123974003360014,0.18180200873265293,0.18180200873265293,
372b8bdfb9,180,207,6210,62.1,0.22825755843906767,0.036818884185982136,0.16847396665397435,0.16847396665397435,
372b8bdfb9,180,208,6240,62.4,0.22767342263999296,0.03803921776773257,0.17153293682855325,0.17153293682855325,
372b8bdfb9,180,209,6270,62.7,0.2274978325351384,0.03504756984362274,0.1867742699016206,0.1867742699016206,
372b8bdfb9,180,210,6300,63.0,0.2274922656514586,0.04458910262676743,0.19193484331824384,0.19193484331824384,
372b8bdfb9,180,211,6330,63.3,0.2262165881619832,0.040856460560976054,0.18224145108730488,0.18224145108730488,
372b8bdfb9,180,212,6360,63.6,0.22611168665794848,0.03930062155742934,0.20581522343305464,0.20581522343305464,
372b8bdfb9,180,213,6390,63.9,0.22516441611855093,0.041275158381633925,0.1907258995006229,0.1907258995006229,
